userNum,nickname,gameId,seasonId,gameRank,character,weapon,itemWeapon,itemChest,itemHead,itemArm,itemLeg,Trait_Main1,Trait_Main2,Trait_Sub1,Trait_Sub2,TeamKill,Kill,Death,Assist,Dmg_Player,Dmg_Monster
1218800,행복희망평화사랑,46678589,0,1,Markus,Axe,Axe_of_Pangu,Guardian_Suit,Tactical_Visor,Mythril_Shield,Wild_Walkers,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,11,3,3,6,16116,53467
1218679,클이막스,46678589,0,4,Hart,Guitar,The_Wall,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,12,3,3,5,17652,55912
937408,진순락찔캣맘,46678589,0,5,Nadine,Bow,Golden-Ratio_Bow,Holy_Orders,Racing_Helmet,Sports_Watch,Delta_Red,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,9,6,4,3,23992,45332
908011,수낙,46678589,0,8,Katja,Sniper_Rifle,Andromeda,Ghillie_Suit,Crystal_Tiara,Chain_of_Thorns,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,1,3,2,8498,50109
555413,우우리,46678589,0,7,Rio,Bow,Twinbow,Tuxedo,Crystal_Tiara,Radar,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,2,2,2,20647,44985
539134,핑갈기면던짐,46678589,0,6,Emma,Shuriken,Fuhma_Shuriken,High_Priest_Robes,Persona,Draupnir,Straitjacket_Sneakers,Circular_System,R_echarger,Dismantle_Goliath,Anima_Reaper,1,0,3,0,7564,53966
334283,알림,46678589,0,2,Aya,Pistol,Endeavor_AX,Optical_Camouflage_Suit,The_Star_of_the_Wilds,Radar,Gladiator,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,11,4,5,6,29484,70685
288444,옷뚜하다왔어요,46678589,0,8,Fiora,Rapier,Arcane_Edge,Commander's_Armor,Persona,Tindalos_Band,SCV,Stopping_Power,R_echarger,Frenzy,Anima_Reaper,5,1,2,2,4245,31086
246007,뜻대로,46678589,0,5,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Vigilante,Burnished_Aegis,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,9,2,4,5,15219,27133
163688,쬮오,46678589,0,5,Tia,Bat,Pakua_Chang,Blood_Cloak,Persona,Corrupting_Touch,Delta_Red,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Overwatch,9,1,4,6,18353,39609
18994,엠마야캐,46678589,0,2,Alex,Tonfa,Plasma_Tonfa,Specter,Laurel_Wreath,Helix,Racing_Boots,Contempt_for_the_Weak,Endorphin,Thorn_Shackles,Penny_Pincher,11,5,4,4,21714,47816
4781676,Batist,46678439,0,6,Adina,Arcana,The_Moon,Cardinal_Robes,Persona,Corrupting_Touch,Straitjacket_Sneakers,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,10,6,3,3,12050,30949
4645466,라디닝,46678439,0,1,William,Throw,Grenade_of_Antioch,Burgundy_47,GPNVG,Dice_of_Destiny,Alexander,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,7,1,4,3,6213,93918
4634825,뜌땨뜌우땨이우땨,46678439,0,1,Alex,Tonfa,Kelte,Burgundy_47,Eyeshield,Helix,Red_Shoes,Contempt_for_the_Weak,Anima_Reaper,Coin_Toss,Penny_Pincher,7,4,2,2,12617,151258
4219165,Caleyar,46678439,0,6,Jan,Glove,Obsidian_Jitte,Holy_Orders,Racing_Helmet,Sports_Watch,Delta_Red,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,10,2,3,5,12839,55377
4194729,a11LOVE,46678439,0,8,Hisui,Two-handed_Sword,Monohoshizao,Changpao,Welding_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,4,0,5,2,4041,15392
4069823,どうぐ,46678439,0,3,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Moonlight_Pendant,Cowboy_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,15,1,1,7,7413,38894
3101950,七早八早千早愛音,46678439,0,5,Garnet,Bat,Spy_Umbrella,Ghost_Bride's_Dress,Helm_of_Banneret,Burning_Heart,Steel_Knee_Pads,Coin_Toss,Penny_Pincher,Painkiller,Dine_n'_Dash,8,0,3,7,7944,27263
3087414,행행,46678439,0,7,Luke,Bat,Monkey_King_Bar,Tactical_Armor,Diadem,Smart_Band,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,10,5,2,3,6397,42108
2669092,별관찰자,46678439,0,8,Adela,Rapier,Red_Panther,Commander's_Armor,Imperial_Burgonet,Corrupting_Touch,Delta_Red,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,3,1,3,0,5165,11388
2064814,벨코즈,46678439,0,3,Adela,Rapier,Nosferatu_-_Dawn,Holy_Orders,Sultan's_Turban,Dragon_Scale,Glacial_Shoes,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,15,6,4,9,29829,79064
1780783,Enknow,46678439,0,4,Luke,Bat,Monkey_King_Bar,Guardian_Suit,Tactical_Visor,Helix,Blade_Boots,Stopping_Power,Overwatch,Embolden,Cavalcade,20,12,2,7,22872,43576
1761284,Budinmao,46678439,0,4,Jan,Glove,Windrunner,Elegant_Gown,Racing_Helmet,Sports_Watch,Blade_Boots,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,20,1,3,10,10238,63096
1596995,LeetPhilia,46678439,0,1,Luke,Bat,Vulture's_Eye,Phantom_Jacket,Tactical_Visor,Helix,Blade_Boots,Embolden,Cavalcade,Coin_Toss,Penny_Pincher,7,2,2,3,4181,93431
1345273,1호기,46678439,0,8,Aya,Pistol,AK-12,Optical_Camouflage_Suit,Cowboy_Hat,Vital_Sign_Sensor,Gladiator,Dismantle_Goliath,Anima_Reaper,Embolden,Dine_n'_Dash,4,2,3,2,11916,30292
602217,연화엄지발가락,46678439,0,3,Abigail,Axe,Scythe,Inquisitor,Vigilante,Corrupting_Touch,Boots_of_Hermes,Stopping_Power,Overwatch,Painkiller,Cavalcade,15,8,4,5,19413,49002
575132,딸기민트,46678439,0,4,Nadine,Bow,Failnaught,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Delta_Red,Dismantle_Goliath,Anima_Reaper,Open_Wounds,Power_Crescendo,20,7,3,9,22131,91735
535910,UndefinedObject,46678439,0,6,Markus,Axe,Santa_Muerte,Guardian_Suit,Tactical_OPS_Helmet,Music_Box,Hiking_Boots,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,10,2,2,7,7571,28601
534953,어쩔니키,46678439,0,8,Katja,Sniper_Rifle,Polaris,Optical_Camouflage_Suit,GPNVG,Dice_of_Destiny,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,2,3,1,11251,30753
515442,문찬수,46678439,0,6,Irem,Throw,Incendiary_Bomb,Blood_Cloak,Imperial_Crown,Dragon_Scale,Straitjacket_Sneakers,Contempt_for_the_Weak,Endorphin,Stopping_Power,Overwatch,3,0,5,1,2476,39522
439653,キュ,46678439,0,5,Yumin,Arcana,The_Moon,Blood_Cloak,Sultan's_Turban,Dragon_Scale,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,8,6,2,2,14638,60414
395974,사이버종군기자,46678439,0,7,Abigail,Axe,Nephleon,Commander's_Armor,Imperial_Crown,Corrupting_Touch,Delta_Red,Stopping_Power,Overwatch,Embolden,Cavalcade,10,2,4,4,7631,27118
358872,바다양,46678439,0,2,Jackie,Dagger,Fragarach,Tactical_Armor,GPNVG,Bloodripper,Alexander,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,3,2,3,1,6811,189451
254173,소말리안,46678439,0,5,Cathy,Dagger,Asura,The_Revenant,Cyberstalker,Corrupting_Touch,Rose_Steps,Embolden,Cavalcade,Coin_Toss,Penny_Pincher,8,2,3,4,7203,28909
104954,Z1존어두매Dark킹,46678439,0,7,Nathapon,Camera,Ultraviolet,Inquisitor,Imperial_Crown,Draupnir,Straitjacket_Sneakers,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,10,3,3,3,6243,19409
5460088,Plausivl,46678807,31,7,Emma,Shuriken,Fuhma_Shuriken,Cardinal_Robes,Persona,Tindalos_Band,Straitjacket_Sneakers,Circular_System,R_echarger,Unwavering_Mentality,Cavalcade,3,2,6,1,7912,27668
5424207,건전한닉네임44252,46678807,31,5,Katja,Sniper_Rifle,Andromeda,Tuxedo,GPNVG,Chain_of_Thorns,Alexander,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,7,2,4,2,13649,44660
4705044,볼터스몬,46678807,31,2,Elena,Rapier,Eye_of_Argos,Mythril_Armor,Commander_Headset,Burnished_Aegis,Mythril_Boots,Painkiller,Cavalcade,Coin_Toss,Penny_Pincher,14,3,1,11,18812,24819
4624275,리오리오리,46678807,31,6,Karla,Crossbow,Poisoned_Crossbow,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Gladiator,Contempt_for_the_Weak,Anima_Reaper,Coin_Toss,Penny_Pincher,10,4,4,2,7104,41831
4474934,illilillilllill,46678807,31,5,Isaac,Tonfa,Mantis_Tonfa,Turnout_Coat,Crusader_Helmet,Chain_of_Thorns,Galaxy_Steps,Circular_System,Overwatch,Embolden,Dine_n'_Dash,7,2,3,3,6434,38287
4428122,고래아님,46678807,31,2,Yumin,Arcana,The_Moon,Blood_Cloak,Sultan's_Turban,Dragon_Scale,Legs_of_Steel,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,14,6,4,3,22937,76765
4398134,monaoVtuber,46678807,31,3,Katja,Sniper_Rifle,Widow_Maker_-_Crimson,Specter,GPNVG,Dice_of_Destiny,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,20,3,4,6,14470,94569
4208243,Pyosik,46678807,31,4,Lenore,Guitar,Heaven's_Door,Blood_Cloak,Imperial_Crown,Necronomicon,Straitjacket_Sneakers,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,6,4,5,1,16315,48911
3893867,atm05,46678807,31,2,Bianca,Arcana,The_Moon,Holy_Orders,Chinese_Opera_Mask,Dragon_Scale,Delta_Red,Thrill_of_the_Hunt,Penny_Pincher,Open_Wounds,Power_Crescendo,14,5,3,8,28220,96081
3497237,마녀키아라,46678807,31,8,Chiara,Rapier,Red_Panther,Inquisitor,Persona,Tindalos_Band,Delta_Red,Thrill_of_the_Hunt,Penny_Pincher,Embolden,Cavalcade,3,1,2,1,5915,31684
3249955,Loha,46678807,31,3,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Moonlight_Pendant,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,20,4,2,14,22220,41258
3137004,막강돌,46678807,31,6,Jan,Glove,Obsidian_Jitte,Covert_Agent_Uniform,Racing_Helmet,Sports_Watch,Wild_Walkers,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,10,4,2,4,14529,57543
2995069,키신사구메,46678807,31,1,Sissela,Shuriken,Astrapē,Blood_Cloak,Imperial_Burgonet,Nightmare_Nails,Red_Shoes,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,19,2,3,13,32006,65050
2915137,시프헌터,46678807,31,1,Markus,Axe,Axe_of_Pangu,Guardian_Suit,Mythril_Helm,Smash_Totem,Wild_Walkers,Embolden,Dine_n'_Dash,Contempt_for_the_Weak,Carnivore,19,8,0,9,21873,30151
2538638,다니엘무지성,46678807,31,3,Isaac,Tonfa,Mantis_Tonfa,Phantom_Jacket,Chinese_Opera_Mask,Chain_of_Thorns,Mythril_Boots,Circular_System,Overwatch,Embolden,Dine_n'_Dash,20,13,3,5,35921,43607
2007061,뱌미,46678807,31,4,Yuki,Two-handed_Sword,Thuận_Thiên,Spectral_Jacket,Crusader_Helmet,Mythril_Shield,Blade_Boots,Painkiller,Cavalcade,Stopping_Power,Overwatch,6,2,5,3,11096,48885
1729906,뱌나,46678807,31,4,Nicky,Glove,Permafrost,Ghost_Bride's_Dress,Vigilante,Schrödinger's_Box,Wild_Walkers,Coin_Toss,Penny_Pincher,Painkiller,Cavalcade,6,0,2,6,9148,45448
1590826,StevenLin,46678807,31,8,Lenore,Guitar,Purple_Haze,Cardinal_Robes,Sultan's_Turban,Dragon_Scale,Glacial_Shoes,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,3,1,1,1,4612,28166
427580,흑명,46678807,31,8,Karla,Crossbow,Poisoned_Crossbow,Holy_Orders,Racing_Helmet,Sports_Watch,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,3,1,1,1,2101,63813
376702,미드자크만함,46678807,31,5,Zahir,Throw,Incendiary_Bomb,Couturier,Imperial_Crown,Pharaoh's_Artifact,Killer_Heels,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,7,3,3,2,13792,53927
245330,녹템,46678807,31,1,Bernice,Sniper_Rifle,Widow_Maker_-_Dawn,Specter,Blaster_Helmet,Radar,Red_Shoes,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,19,9,4,9,27665,66047
88968,부비,46678807,31,6,Luke,Bat,Monkey_King_Bar,Guardian_Suit,Tactical_OPS_Helmet,Plasma_Arc,White_Rhinos,Circular_System,Overwatch,Embolden,Dine_n'_Dash,10,2,2,3,10955,61489
49862,書千語,46678807,31,7,Sua,Hammer,Magic_Stick,Cardinal_Robes,Motorcycle_Helmet,Tindalos_Monarch,Steel_Knee_Pads,Contempt_for_the_Weak,Endorphin,Painkiller,Cavalcade,3,0,5,1,9088,34316
20602,星羽,46678807,31,7,Luke,Bat,Monkey_King_Bar,Dragon_Dobok,Blaster_Helmet,Smart_Band,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,3,1,4,1,6642,41222
5434663,푸데푸데,46678598,0,5,Eleven,Hammer,Hammer_of_Dagda,Ghost_Bride's_Dress,Bunny_Hat,Centipede's_Pauldron,Wild_Walkers,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,12,0,2,10,7383,15563
4355559,장목화,46678598,0,2,Lenore,Guitar,Heaven's_Door,Blood_Cloak,Persona,Pharaoh's_Artifact,Killer_Heels,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,7,5,1,2,25216,117661
4352262,꽉꽉이특공대,46678598,0,5,Katja,Sniper_Rifle,Intervention,Tactical_Armor,GPNVG,Chain_of_Thorns,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,12,5,5,5,20285,57327
3946607,으므으므으,46678598,0,8,Leon,Glove,Permafrost,Inquisitor,Motorcycle_Helmet,Sports_Watch,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Embolden,Cavalcade,3,0,3,3,8520,27403
3158404,MaceSister,46678598,0,7,Alonso,Glove,Divine_Fist,Ghost_Bride's_Dress,Helm_of_Banneret,Burnished_Aegis,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,4,0,2,4,4996,14381
2969329,무프라,46678598,0,3,Justyna,Crossbow,Phantom_Bolt,Blood_Cloak,Persona,Corrupting_Touch,Delta_Red,Open_Wounds,Power_Crescendo,Coin_Toss,Penny_Pincher,4,0,4,0,10925,54485
2789189,HoshinaGyorin,46678598,0,4,Eleven,Hammer,Hammer_of_Dagda,Crusader_Armor,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,5,1,4,3,4917,25656
2788074,릿냥,46678598,0,4,Abigail,Axe,Nephleon,Commander's_Armor,Imperial_Crown,Dragon_Scale,Delta_Red,Stopping_Power,Overwatch,Embolden,Cavalcade,5,1,4,2,11591,60905
1192395,세이즈,46678598,0,4,Rio,Bow,Twinbow,Burgundy_47,Legatus,Radar,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,3,5,1,18899,31423
1001760,Muru124,46678598,0,2,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Eyeshield,Mythril_Quiver,Cowboy_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,7,1,3,6,16235,73036
992255,NOVEN,46678598,0,1,Abigail,Axe,Scarlet_Scythe_-_Dawn,The_Revenant,Sultan's_Turban,Necronomicon,Glacial_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,20,9,1,9,18704,77306
968575,걸어줄께기다려,46678598,0,1,Leon,Glove,Permafrost,Holy_Orders,Eyeshield,Tellurian_Timepiece,Glacial_Shoes,Contempt_for_the_Weak,Anima_Reaper,Embolden,Steadfast,20,4,0,13,13080,81331
956330,이거막아봐,46678598,0,1,Hart,Guitar,Heartbreaker_-_Crimson,Specter,Blaster_Helmet,Dice_of_Destiny,Eldian_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,20,7,0,11,23373,173771
762685,불나방씨,46678598,0,3,Darko,Bat,Statue_of_Soteria,EOD_Suit,Elysian_Halo,Creed_of_the_Knight,Stellar_Steps,Circular_System,Overwatch,Embolden,Cavalcade,4,1,3,0,5618,33402
544852,개귀,46678598,0,5,Bernice,Sniper_Rifle,Andromeda,Ghillie_Suit,Twilight,Radar,Alexander,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,12,7,3,3,26085,66686
499252,아드로핀,46678598,0,3,Hart,Guitar,Heartbreaker,Optical_Camouflage_Suit,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,3,3,0,15763,123396
401847,라삐,46678598,0,2,Jan,Glove,Obsidian_Jitte,Holy_Orders,Racing_Helmet,Dragon_Scale,Wild_Walkers,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,7,1,1,2,10799,101385
317336,구리구리구리링,46678598,0,7,Jenny,Pistol,Altair,Holy_Orders,Motorcycle_Helmet,Sports_Watch,Blade_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,1,1,2,8158,38956
301814,friedcoke,46678598,0,8,Adela,Rapier,Spy_Umbrella,Holy_Orders,Imperial_Crown,Corrupting_Touch,Straitjacket_Sneakers,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,3,3,2,0,5342,37787
301622,타임코스모스하트,46678598,0,8,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Helm_of_Banneret,Smart_Band,Blade_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,3,0,5,1,3431,10169
92780,공0허,46678598,0,7,Rio,Bow,Twinbow,Tuxedo,Crystal_Tiara,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,3,1,1,5796,32581
52335,Molilpar,46678598,0,6,Priya,Guitar,Heaven's_Door,Blood_Cloak,Celestial_Echo,Corrupting_Touch,Straitjacket_Sneakers,Thrill_of_the_Hunt,Penny_Pincher,Open_Wounds,Overwatch,6,1,1,5,6556,19884
42007,伊夏夜イシャヤ,46678598,0,6,Jackie,Dagger,Harpe,Tactical_Armor,Blue_Flames,Chain_of_Thorns,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,R_echarger,6,5,3,1,11500,36050
42002,Demon飄,46678598,0,6,Irem,Throw,Fireball,Holy_Orders,Sultan's_Turban,Eye_of_Horus,Glacial_Shoes,Contempt_for_the_Weak,Endorphin,Stopping_Power,Overwatch,6,0,1,5,12810,56946
5486781,深空下的镜子,46678220,0,8,Rio,Bow,Bow,Patched_Robe,Mask,Watch,Straitjacket_Sneakers,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,0,0,1,0,790,1470
5453659,첫째는원딜,46678244,31,8,Lenore,Guitar,Heaven's_Door,Inquisitor,The_Black_Death,Pharaoh's_Artifact,Delta_Red,Open_Wounds,Overwatch,Contempt_for_the_Weak,Anima_Reaper,4,0,1,0,3662,56723
5107402,枫落叶辉,46678244,31,3,Luke,Bat,Mallet,Tactical_Armor,Diadem,Chain_of_Thorns,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,10,7,4,1,15902,50289
4606699,けんろうホロ,46678244,31,5,William,Throw,Grenade_of_Antioch,Butler's_Suit,Crystal_Tiara,Dice_of_Destiny,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,11,6,4,3,17155,46027
4347228,건전한닉네임3933,46678244,31,4,Nicky,Glove,Iron_Fist,Elegant_Gown,Astronaut's_Helmet,Sports_Watch,Tachyon_Brace,Unwavering_Mentality,Steadfast,Stopping_Power,Overwatch,10,2,4,6,10891,77598
4330732,우우우우우우우우,46678244,31,7,Charlotte,Arcana,Temperance,Elf_Dress,Imperial_Burgonet,Nightingale,Delta_Red,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,9,0,2,8,7055,23457
4227793,우승전략은나,46678244,31,8,Camilo,Dual_Swords,Dioscuri,Phantom_Jacket,Legatus,Vital_Sign_Sensor,Alexander,Frenzy,Endorphin,Embolden,Cavalcade,4,1,1,3,5477,70193
4122653,포도147,46678244,31,2,Vanya,Arcana,The_Empress,Holy_Orders,Astronaut's_Helmet,Tindalos_Monarch,Legs_of_Steel,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,23,8,4,11,39876,91238
3795044,國際認證菜鳥,46678244,31,2,Li Dailin,Glove,Imperial_Silk_Gloves,Burgundy_47,Elysian_Halo,Auto-arms,Alexander,Unwavering_Mentality,Cavalcade,Stopping_Power,R_echarger,23,7,4,8,22094,59120
3763314,shi,46678244,31,3,Justyna,Crossbow,Blood_Half_Moon_-_Dawn,Blood_Cloak,Persona,Corrupting_Touch,Glacial_Shoes,Open_Wounds,R_echarger,Contempt_for_the_Weak,Anima_Reaper,10,2,2,3,26380,63594
3289508,라일락의꽃말,46678244,31,5,Tia,Bat,Ghost_Hand,Blood_Cloak,Imperial_Burgonet,Nightmare_Nails,Straitjacket_Sneakers,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Power_Crescendo,11,5,4,5,16965,66236
2464026,백도복숭아,46678244,31,4,Luke,Bat,Mallet,Tactical_Armor,Blaster_Helmet,Chain_of_Thorns,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,10,6,9,3,21978,63478
2190032,終南望殘雪,46678244,31,1,Alex,Tonfa,Cards_of_Tyranny,Tactical_Armor,GPNVG,Chain_of_Thorns,Racing_Boots,Frenzy,Anima_Reaper,Circular_System,Overwatch,14,6,1,7,25796,67840
2120825,민트초코타코야끼,46678244,31,1,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Mythril_Shield,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,14,3,3,10,20135,34864
2024619,Misyou,46678244,31,6,Leon,Glove,Frost_Petal_Hand,High_Priest_Robes,Eyeshield,Tellurian_Timepiece,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Embolden,Cavalcade,4,1,3,2,10064,49856
2012048,Shiiro,46678244,31,6,Rio,Bow,Crimson_Bow,Specter,Legatus,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,2,3,1,8680,63903
1557824,행복한이터널리턴,46678244,31,1,Aya,Pistol,Endeavor_AX,Burgundy_47,The_Star_of_the_Wilds,Radar,Alexander,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,14,5,2,7,27366,64149
1377222,레먼밤,46678244,31,5,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Burning_Heart,Tachyon_Brace,Painkiller,Dine_n'_Dash,Thorn_Shackles,Penny_Pincher,11,0,3,10,18351,33924
1235765,모라스,46678244,31,8,Chiara,Rapier,Eye_of_Argos,Kabana,Persona,Tindalos_Band,Steel_Knee_Pads,Thrill_of_the_Hunt,Penny_Pincher,Embolden,Cavalcade,4,3,2,1,3578,40652
1153638,검냥이,46678244,31,3,Yuki,Two-handed_Sword,Laevateinn,Spectral_Jacket,Crusader_Helmet,Plasma_Arc,Blade_Boots,Painkiller,Cavalcade,Stopping_Power,Overwatch,10,1,2,6,14281,49589
454414,무지성쇼잇치,46678244,31,2,Hisui,Two-handed_Sword,Aurora_Longsword,Tactical_Armor,Blaster_Helmet,Mythril_Quiver,Blade_Boots,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,23,8,4,7,22722,91583
166904,히오,46678244,31,6,Nicky,Glove,Iron_Fist,Ghost_Bride's_Dress,Racing_Helmet,Nightmare_Nails,Straitjacket_Sneakers,Coin_Toss,Penny_Pincher,Painkiller,Dine_n'_Dash,4,1,3,2,7904,51810
112000,기초,46678244,31,7,Sissela,Shuriken,Mystic_Jade_Charm,Blood_Cloak,Imperial_Crown,Pharaoh's_Artifact,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,9,7,2,2,13164,25892
90732,아사히나,46678244,31,4,Hart,Guitar,Teen_Spirit,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,10,2,6,7,17010,109764
50877,link123,46678244,31,7,Barbara,Pistol,Stampede,Commander's_Armor,Astronaut's_Helmet,Tindalos_Band,Delta_Red,Open_Wounds,R_echarger,Contempt_for_the_Weak,Anima_Reaper,9,2,2,6,14632,28186
5481347,지수05,46678663,0,7,Cathy,Dagger,Lloigor_&_Zahr,The_Revenant,Astronaut's_Helmet,Tindalos_Monarch,EOD_Boots,Painkiller,Cavalcade,Stopping_Power,Overwatch,4,2,2,1,7149,78180
5433674,Airdish,46678663,0,1,Sissela,Shuriken,Chaser,Blood_Cloak,Persona,Tindalos_Monarch,Rose_Steps,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,15,7,1,7,29846,55483
5155741,IchiGoCake,46678663,0,4,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Helm_of_Banneret,Moonlight_Pendant,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,8,1,7,4,9258,21875
4886647,비앙카는합니다,46678663,0,3,Vanya,Arcana,The_Empress,Holy_Orders,Astronaut's_Helmet,Nova_Shield,Legs_of_Steel,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,16,3,3,9,29475,76126
4392400,농씨,46678663,0,8,Tia,Bat,Pakua_Chang,High_Priest_Robes,Persona,Nightmare_Nails,Straitjacket_Sneakers,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Overwatch,3,1,3,1,5213,16350
4239339,프리미엄물티슈,46678663,0,7,Leon,Glove,Permafrost,Inquisitor,Racing_Helmet,Tellurian_Timepiece,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Embolden,Cavalcade,4,1,2,2,5806,51190
3518905,환상정원,46678663,0,8,Hyejin,Bow,Artemis,High_Priest_Robes,Persona,Corrupting_Touch,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Open_Wounds,Overwatch,3,0,1,1,7372,57533
